job_title,experience_level,employment_type,company_size,company_location,industry,remote_ratio,years_experience,education_level,primary_language,team_size,certifications_count,uses_ai_tools_daily,ai_tools_hours_per_week,salary_usd
Research Scientist,Senior,Freelance,L,IN,Energy,0,8.0,Bootcamp,Java,7,1,True,18.2,35479
Data Engineer,Lead,Full-time,L,FR,Finance,0,16.8,PhD,SQL,11,0,True,17.0,216597
Business Intelligence Analyst,Entry,Full-time,M,US,Government,0,3.2,PhD,Python,8,3,True,4.5,93391
Business Intelligence Analyst,Mid,Full-time,L,GB,Consulting,0,10.2,Masters,Scala,4,1,False,5.6,75532
Data Analyst,Mid,Full-time,M,DE,Technology,0,4.1,Bachelors,Java,9,0,True,17.2,84593
MLOps Engineer,Lead,Full-time,S,ES,Technology,0,10.3,,Python,6,1,True,12.1,92707
Data Scientist,Mid,Full-time,M,AU,Government,50,3.5,Bachelors,Python,11,2,False,2.3,76791
Research Scientist,Mid,Full-time,S,AU,Healthcare,0,3.7,Masters,Python,7,2,True,10.0,74829
Data Science Manager,Mid,Full-time,S,IN,Finance,0,3.8,PhD,SQL,4,3,False,0.2,34557
Research Scientist,Executive,Full-time,L,FR,Retail,50,18.9,PhD,Scala,9,4,True,19.2,228953
Machine Learning Engineer,Senior,Full-time,L,US,Finance,0,11.2,Masters,Python,3,2,False,3.2,295168
Data Engineer,Mid,Full-time,M,DE,Media,100,6.4,Masters,Python,10,1,True,12.0,72328
Data Science Manager,Mid,Full-time,M,US,Government,50,6.1,Masters,Python,7,0,True,16.4,122307
Data Engineer,Lead,Full-time,M,US,Retail,50,12.5,Bootcamp,SQL,8,1,True,15.2,132978
Data Engineer,Executive,Full-time,L,US,Retail,100,,Masters,Python,4,2,True,10.5,361230
Machine Learning Engineer,Senior,Full-time,L,IN,Technology,0,7.4,Bootcamp,Python,10,2,True,8.9,35835
Analytics Engineer,Senior,Full-time,M,US,Finance,0,11.6,Masters,Python,12,4,False,2.6,184023
Data Scientist,Lead,Full-time,M,GB,Consulting,100,14.9,Masters,SQL,6,3,True,10.2,129669
Data Analyst,Executive,Contract,M,GB,Consulting,100,16.9,Bachelors,Python,10,1,True,9.5,127475
AI Engineer,Entry,Full-time,S,US,Technology,0,2.3,Masters,Python,7,3,True,19.0,96889
Data Analyst,Lead,Full-time,L,US,Technology,100,16.1,Bachelors,Python,6,3,True,15.3,189549
Machine Learning Engineer,Senior,Full-time,L,US,Finance,0,10.3,Masters,Python,10,4,True,6.9,197711
Research Scientist,Senior,Full-time,M,NL,Finance,50,12.0,Masters,Python,6,4,True,11.1,111688
Data Analyst,Senior,Full-time,M,US,Healthcare,100,7.7,Bachelors,Scala,9,3,True,19.0,119881
Data Analyst,Executive,Full-time,S,GB,Healthcare,0,15.6,Bachelors,Python,5,0,False,1.1,116361
Research Scientist,Senior,Full-time,S,BR,Finance,100,9.9,Bachelors,Python,6,2,False,2.9,45571
Machine Learning Engineer,Senior,Contract,L,AU,Finance,0,10.0,Masters,Scala,9,2,True,5.2,137473
Data Engineer,Senior,Full-time,L,SG,Finance,50,10.8,Masters,Python,7,2,False,3.7,149562
Computer Vision Engineer,Entry,Full-time,S,US,Technology,50,3.8,Bachelors,SQL,4,3,True,11.9,56325
AI Engineer,Mid,Full-time,S,BR,Government,100,5.5,Bachelors,Python,11,1,True,19.5,31031
Data Analyst,Senior,Full-time,L,US,Technology,50,9.4,Self-taught,Python,11,0,True,9.5,168028
Data Analyst,Entry,Full-time,L,IN,Retail,50,0.0,Self-taught,Python,9,1,True,13.3,20350
AI Engineer,Mid,Full-time,S,US,Retail,0,5.0,Bachelors,Python,4,2,True,9.1,80079
AI Engineer,Mid,Full-time,L,NL,Manufacturing,50,4.6,Bachelors,Python,9,0,True,7.6,119540
Data Analyst,Senior,Contract,L,NL,Finance,100,9.7,Bootcamp,Python,5,0,True,11.1,80221
Data Scientist,Senior,Contract,M,CA,Retail,0,10.1,Masters,Python,6,2,True,17.4,100498
Data Engineer,Senior,Full-time,M,AU,Healthcare,0,9.9,Bootcamp,R,10,4,False,3.6,157144
Business Intelligence Analyst,Executive,Full-time,M,GB,Finance,0,18.6,Bachelors,SQL,6,1,True,2.9,144557
Analytics Engineer,Senior,Full-time,M,IN,Technology,100,11.6,Masters,Python,7,1,True,12.1,45354
Business Intelligence Analyst,Senior,Part-time,L,US,Finance,50,9.0,Bachelors,Scala,9,4,False,4.9,50302
Research Scientist,Mid,Full-time,M,US,Government,0,6.8,Bachelors,Python,4,1,True,21.9,94135
LLM Engineer,Lead,Part-time,M,AU,Manufacturing,0,13.0,PhD,Python,7,3,True,13.3,107396
Data Science Manager,Entry,Contract,L,US,Healthcare,50,2.4,Masters,Julia,13,2,False,2.3,82394
Analytics Engineer,Senior,Full-time,S,GB,Consulting,50,12.0,Bootcamp,SQL,6,4,True,8.1,68729
Data Analyst,Entry,Freelance,S,IN,Finance,0,1.6,Masters,SQL,9,2,False,0.6,18430
Data Scientist,Senior,Full-time,S,US,Media,100,10.6,Bachelors,SQL,9,1,True,9.4,131228
Analytics Engineer,Senior,Full-time,S,CA,Technology,100,11.0,Masters,R,5,1,False,1.8,106332
Computer Vision Engineer,Lead,Full-time,M,NL,Energy,0,15.2,Masters,Python,6,6,True,6.7,141213
Data Engineer,Mid,Full-time,M,DE,Technology,0,8.2,Bootcamp,Python,5,0,False,4.7,87565
Research Scientist,Senior,Full-time,S,IN,Media,0,9.7,PhD,Python,7,4,True,9.2,47752
Data Analyst,Entry,Full-time,M,US,Technology,0,1.9,Bachelors,Python,3,2,True,18.7,74831
Research Scientist,Lead,Full-time,M,US,Technology,0,15.5,Bachelors,Python,6,5,True,5.2,198756
Data Scientist,Lead,Contract,L,PL,Consulting,0,13.8,Bachelors,Python,9,4,True,13.7,75214
Data Scientist,Lead,Full-time,S,CA,Technology,0,14.6,Bootcamp,Python,7,2,True,11.2,90488
LLM Engineer,Senior,Full-time,M,US,Consulting,0,10.4,Masters,Java,8,2,True,6.6,164941
AI Engineer,Mid,Contract,M,IN,Finance,50,4.8,Bachelors,Python,9,5,True,20.8,35267
MLOps Engineer,Mid,Freelance,M,US,Technology,0,5.7,,SQL,5,1,False,1.8,94673
Data Engineer,Mid,Full-time,L,PL,Finance,100,6.2,Bachelors,Python,8,1,True,11.1,67759
Business Intelligence Analyst,Mid,Full-time,S,US,Consulting,0,9.4,Bachelors,Python,7,3,True,12.5,61770
Data Engineer,Mid,Full-time,S,DE,Consulting,0,7.1,Masters,SQL,7,2,False,2.4,73350
Data Scientist,Mid,Full-time,M,FR,Retail,100,8.1,Bootcamp,R,10,2,True,14.0,65956
Data Analyst,Senior,Full-time,S,CA,Technology,100,9.6,Bachelors,Python,12,1,True,8.3,74081
Data Scientist,Senior,Full-time,L,NL,Healthcare,100,11.7,Masters,Python,6,1,True,13.0,90546
MLOps Engineer,Senior,Freelance,M,BR,Healthcare,0,11.9,Bachelors,SQL,8,1,True,12.8,58404
Data Science Manager,Senior,Full-time,M,NL,Consulting,0,10.3,Masters,Python,6,0,True,14.5,128527
Machine Learning Engineer,Senior,Full-time,L,FR,Manufacturing,0,10.0,Bachelors,Python,8,2,True,11.8,89395
Data Analyst,Senior,Full-time,M,DE,Retail,0,12.6,Bootcamp,Python,11,0,True,3.8,85220
Data Scientist,Mid,Freelance,S,DE,Technology,50,4.6,Bachelors,Python,8,1,False,4.8,59920
Analytics Engineer,Senior,Full-time,L,US,Healthcare,0,9.9,Bachelors,Python,8,1,True,10.2,154041
Data Analyst,Executive,Full-time,M,US,Finance,0,16.7,Bachelors,Python,9,5,False,0.0,187756
MLOps Engineer,Lead,Full-time,S,GB,Finance,100,15.4,Masters,SQL,10,5,True,7.4,157343
Data Analyst,Mid,Full-time,L,IN,Consulting,50,8.3,Masters,SQL,7,1,False,0.1,35746
Analytics Engineer,Senior,Freelance,L,DE,Technology,0,12.2,Bachelors,Python,5,0,False,1.1,92775
AI Engineer,Mid,Full-time,L,NL,Technology,100,5.9,Masters,Java,10,1,True,24.5,185306
Machine Learning Engineer,Mid,Full-time,L,IN,Technology,0,5.4,PhD,Python,15,2,True,8.0,50839
Data Analyst,Senior,Full-time,L,US,Consulting,0,8.8,Masters,SQL,6,1,False,2.8,147638
AI Engineer,Executive,Full-time,M,US,Consulting,50,17.8,Masters,Python,10,6,False,0.1,244462
MLOps Engineer,Lead,Freelance,M,US,Technology,100,16.2,Bachelors,Python,2,5,True,14.5,189546
Data Scientist,Entry,Full-time,S,IN,Media,50,1.0,Masters,Python,8,4,False,1.9,22735
Data Engineer,Lead,Full-time,L,IN,Technology,100,12.5,Masters,SQL,13,2,True,14.0,56504
Analytics Engineer,Lead,Full-time,M,GB,Education,0,15.3,Bachelors,Python,10,3,True,2.4,96879
Data Analyst,Senior,Full-time,M,ES,Technology,0,10.1,Masters,Python,10,2,False,3.6,96416
MLOps Engineer,Mid,Full-time,L,US,Energy,0,3.3,Bootcamp,Python,9,0,True,0.5,96225
Data Engineer,Senior,Part-time,S,GB,Technology,0,6.7,Masters,Python,4,3,False,5.7,62130
MLOps Engineer,Senior,Full-time,L,IN,Healthcare,100,6.5,Bachelors,Python,7,0,True,12.0,57614
Computer Vision Engineer,Senior,Full-time,L,US,Technology,0,9.6,Self-taught,SQL,8,1,True,12.6,197720
Data Analyst,Mid,Full-time,L,SG,Technology,100,4.1,Bachelors,SQL,9,0,False,0.0,84678
Computer Vision Engineer,Mid,Full-time,M,US,Technology,100,6.0,PhD,SQL,5,3,True,7.1,133341
Business Intelligence Analyst,Senior,Full-time,M,US,Education,100,11.7,PhD,Python,5,1,True,9.9,116251
Machine Learning Engineer,Mid,Full-time,M,BR,Energy,100,7.2,Bachelors,R,9,0,True,9.8,49481
Data Scientist,Entry,Full-time,M,IN,Finance,0,0.5,Masters,Python,5,0,True,2.9,29375
LLM Engineer,Mid,Full-time,M,GB,Technology,100,6.5,Self-taught,Python,8,4,False,4.1,79651
AI Engineer,Senior,Full-time,M,IN,Government,0,9.6,Bachelors,Scala,9,2,True,13.2,40008
Data Engineer,Executive,Part-time,L,FR,Finance,50,20.3,Self-taught,Python,9,5,True,5.1,93038
Data Scientist,Mid,Full-time,S,NL,Retail,100,1.8,Bachelors,SQL,11,1,True,17.8,41269
Data Engineer,Mid,Full-time,L,US,Healthcare,0,6.2,,Python,6,1,False,0.7,138416
Data Scientist,Mid,Full-time,M,US,Technology,0,7.1,PhD,SQL,12,2,False,2.2,115162
Machine Learning Engineer,Mid,Part-time,L,IN,Finance,0,3.8,Bachelors,SQL,10,5,True,11.0,31421
Data Scientist,Entry,Full-time,L,AU,Technology,0,0.0,PhD,Python,11,1,True,10.6,78810
Research Scientist,Lead,Full-time,M,NL,Government,50,14.4,Masters,,6,0,True,11.2,84951
AI Engineer,Mid,Full-time,L,CA,Government,0,5.8,Masters,SQL,8,1,True,11.8,106115
Data Analyst,Senior,Full-time,M,US,Retail,100,8.6,PhD,SQL,5,2,True,3.8,102672
AI Engineer,Lead,Full-time,S,NL,Education,0,12.4,Masters,Python,8,0,True,10.7,70784
Data Analyst,Mid,Full-time,M,IN,Technology,100,4.0,Bachelors,SQL,7,0,False,2.1,23072
Data Scientist,Entry,Contract,M,FR,Energy,0,1.4,Bachelors,Julia,7,2,False,4.2,48832
Data Engineer,Lead,Contract,M,US,Media,0,14.7,Bachelors,Scala,15,4,True,15.9,168427
Data Analyst,Lead,Full-time,M,US,Finance,0,13.0,Bootcamp,SQL,8,3,True,14.4,144073
Machine Learning Engineer,Entry,Full-time,L,IN,Technology,50,0.0,Bachelors,SQL,9,2,True,18.2,28038
AI Engineer,Mid,Contract,M,IN,Retail,0,,PhD,Python,9,3,True,12.4,30173
Machine Learning Engineer,Senior,Full-time,M,US,Government,0,9.5,Masters,Java,10,0,True,11.9,166426
AI Engineer,Entry,Contract,L,US,Retail,0,2.0,PhD,Java,6,4,True,7.4,148726
LLM Engineer,Mid,Full-time,M,DE,Consulting,0,5.1,Masters,Python,5,1,True,22.0,89393
Data Science Manager,Senior,Part-time,M,US,Technology,50,10.1,Bachelors,SQL,9,2,True,13.0,135458
Data Scientist,Mid,Full-time,M,IN,Technology,0,6.8,Masters,Python,10,0,True,5.4,28523
AI Engineer,Lead,Full-time,L,DE,Media,50,17.0,PhD,Java,5,2,True,5.9,275722
Data Scientist,Senior,Full-time,M,US,Healthcare,0,14.0,Bachelors,Python,9,4,True,17.8,112381
Machine Learning Engineer,Lead,Full-time,L,GB,Finance,100,20.9,PhD,Python,5,4,True,5.0,197957
Data Engineer,Senior,Full-time,M,US,Manufacturing,0,8.8,Masters,Python,5,3,True,5.2,123981
Data Scientist,Mid,Full-time,M,US,Technology,50,6.5,Bachelors,Python,6,2,True,17.9,119843
Computer Vision Engineer,Entry,Full-time,S,IN,Healthcare,0,3.1,Bachelors,SQL,8,2,True,16.4,19415
Data Engineer,Senior,Full-time,M,IN,Healthcare,50,10.0,Masters,Python,11,0,False,3.1,35409
Machine Learning Engineer,Mid,Full-time,L,BR,Retail,100,4.1,Masters,Python,11,1,False,2.5,48070
Analytics Engineer,Mid,Full-time,M,DE,Education,0,8.5,Masters,Python,2,0,True,9.2,46161
AI Engineer,Entry,Full-time,M,PL,Finance,100,3.1,Bachelors,Python,7,2,False,2.1,44875
Business Intelligence Analyst,Senior,Full-time,M,US,Consulting,0,8.4,Masters,Java,9,5,False,4.2,128020
Data Scientist,Senior,Full-time,M,GB,Manufacturing,100,10.9,Masters,Python,7,2,False,4.7,124660
Data Scientist,Executive,Full-time,M,US,Technology,50,19.4,Bachelors,SQL,9,2,True,14.5,229134
Data Analyst,Senior,Full-time,M,US,Technology,0,14.4,Masters,Python,9,3,True,10.8,105008
AI Engineer,Mid,Contract,S,BR,Technology,100,3.9,Masters,SQL,7,0,True,16.5,39762
AI Engineer,Lead,Full-time,S,GB,Manufacturing,50,12.9,Masters,Python,10,0,True,9.5,97134
Data Analyst,Entry,Full-time,M,NL,Technology,100,5.2,Masters,SQL,12,2,False,0.4,67026
Data Scientist,Mid,Full-time,M,US,Technology,0,5.6,Bachelors,Python,6,1,True,14.3,115635
AI Engineer,Mid,Full-time,M,ES,Healthcare,0,5.5,Bachelors,Python,6,1,True,9.0,71279
Business Intelligence Analyst,Senior,Contract,S,AU,Consulting,0,5.8,Bachelors,R,11,0,True,2.2,59508
Data Analyst,Mid,Full-time,L,IN,Finance,100,6.4,Bootcamp,SQL,9,1,True,6.9,30294
Machine Learning Engineer,Mid,Full-time,M,US,Government,100,7.0,Masters,SQL,9,2,False,1.4,106888
LLM Engineer,Senior,Full-time,M,CA,Energy,0,9.9,Masters,R,10,0,True,0.5,143999
LLM Engineer,Senior,Full-time,M,GB,Technology,100,10.8,Bachelors,Python,7,1,True,14.2,146978
AI Engineer,Entry,Contract,L,US,Education,50,1.2,Self-taught,Python,4,3,True,16.8,92672
Analytics Engineer,Entry,Full-time,M,BR,Education,0,2.4,Bachelors,SQL,14,0,True,14.7,20642
Machine Learning Engineer,Entry,Full-time,M,DE,Energy,100,0.0,Bachelors,Python,7,0,True,8.9,64217
Analytics Engineer,Lead,Full-time,L,BR,Retail,50,11.0,Masters,Python,4,0,True,17.9,55261
Data Scientist,Mid,Full-time,S,SG,Technology,100,7.6,Bachelors,SQL,11,2,True,7.4,88299
Data Scientist,Lead,Full-time,M,CA,Government,0,16.0,Bachelors,Python,5,2,True,16.1,149629
AI Engineer,Senior,Full-time,M,ES,Technology,100,9.6,Bootcamp,Python,8,2,True,5.5,77515
LLM Engineer,Senior,Full-time,M,IN,Technology,50,11.0,Masters,Java,15,1,True,14.8,48457
Business Intelligence Analyst, Entry ,Full-time,L,US,Finance,100,1.3,PhD,Python,10,1,True,11.5,82167
Machine Learning Engineer,Entry,Full-time,S,IN,Consulting,100,1.7,Bachelors,Python,6,1,False,1.3,25144
AI Engineer,Mid,Full-time,M,GB,Retail,50,5.4,Masters,Scala,11,2,True,8.9,88139
Data Science Manager,Mid,Full-time,M,CA,Healthcare,0,,Masters,R,8,2,True,5.7,91221
Business Intelligence Analyst,Executive,Part-time,S,IN,Consulting,0,18.3,Bachelors,Python,6,2,True,5.8,23958
Machine Learning Engineer,Senior,Full-time,S,US,Technology,50,10.5,Bachelors,Python,10,2,True,9.9,206991
Data Engineer,Entry,Full-time,S,ES,Finance,50,1.5,Bachelors,Python,10,1,True,8.5,50669
Data Analyst,Mid,Part-time,M,CA,Media,50,5.6,Masters,SQL,5,1,True,12.7,36323
Data Engineer,Senior,Full-time,S,FR,Technology,0,11.0,Masters,Python,9,2,True,14.2,85519
Data Scientist,Senior,Full-time,L,US,Technology,100,11.8,Masters,Python,8,1,True,12.5,274050
Data Scientist,Senior,Full-time,M,AU,Technology,50,8.0,Bachelors,Python,14,2,True,9.0,132145
Machine Learning Engineer,Lead,Full-time,L,US,Finance,50,14.7,Bootcamp,Python,7,4,False,0.7,198200
Machine Learning Engineer,Entry,Full-time,L,CA,Technology,50,0.0,PhD,Scala,5,2,True,10.8,95480
Data Engineer,Lead,Full-time,L,IN,Technology,50,14.2,Masters,R,8,1,True,17.2,70986
Machine Learning Engineer,Senior,Full-time,S,US,Finance,50,10.1,PhD,Python,9,2,True,3.2,187933
Data Engineer,Senior,Contract,S,GB,Technology,50,8.4,Bachelors,SQL,9,2,True,18.8,100069
Data Science Manager,Entry,Full-time,M,IN,Healthcare,100,1.0,Masters,,4,0,True,0.8,35791
Data Scientist,Entry,Freelance,S,BR,Technology,0,1.3,Bachelors,Python,7,1,True,17.1,18856
Data Analyst,Senior,Contract,M,IN,Media,0,11.6,Bachelors,Python,9,3,True,14.3,24144
LLM Engineer,Senior,Full-time,M,PL,Technology,100,9.5,Masters,SQL,16,2,True,15.6,88866
Machine Learning Engineer,Mid,Full-time,M,US,Media,50,-2.0,Masters,SQL,5,6,True,8.5,115617
Data Analyst,Mid,Contract,S,ES,Retail,100,2.7,Bachelors,Python,8,0,False,2.5,31843
LLM Engineer,Senior,Full-time,L,IN,Finance,50,7.1,Bachelors,SQL,8,1,False,2.3,49343
Business Intelligence Analyst,Senior,Contract,M,CA,Technology,100,10.3,Masters,Python,8,1,True,13.6,103417
Data Scientist,Senior,Part-time,M,PL,Technology,0,8.4,Bachelors,Python,8,1,False,3.5,42308
Computer Vision Engineer,Executive,Full-time,M,IN,Technology,0,20.1,Masters,Python,4,2,False,2.1,74217
Data Engineer,Lead,Full-time,L,US,Consulting,100,14.1,Bachelors,Python,11,2,True,12.6,242812
LLM Engineer,Senior,Full-time,L,US,Finance,50,8.9,Bachelors,Python,8,3,True,7.7,244604
LLM Engineer,Senior,Full-time,S,US,Retail,0,8.5,Bachelors,Python,11,5,True,13.3,136172
Data Engineer, Senior ,Full-time,L,US,Technology,100,11.2,Masters,Python,10,3,True,11.7,183423
Machine Learning Engineer,Senior,Freelance,M,NL,Media,50,,Bachelors,Python,7,5,True,10.8,70524
Data Engineer,Entry,Full-time,L,BR,Healthcare,100,3.3,Bachelors,R,18,2,True,14.2,30312
Machine Learning Engineer,Senior,Full-time,M,US,Healthcare,100,11.0,Masters,Python,9,2,True,12.1,144793
Data Analyst,Senior,Full-time,S,IN,Manufacturing,0,11.5,Masters,Python,8,4,True,9.7,21230
Data Engineer,Entry,Full-time,M,US,Education,100,0.0,Bachelors,Python,9,2,False,2.8,59349
Data Scientist,Senior,Full-time,M,GB,Finance,100,13.1,Masters,Java,9,2,True,15.8,144088
Data Scientist,Senior,Full-time,S,CA,Retail,0,10.9,Masters,R,6,3,True,7.1,65556
LLM Engineer,Senior,Full-time,L,GB,Technology,0,11.6,PhD,SQL,12,1,True,17.7,181539
Machine Learning Engineer,Senior,Full-time,S,US,Technology,50,9.1,Bachelors,Python,10,2,True,15.4,141546
Data Analyst,Lead,Full-time,M,DE,Manufacturing,50,14.3,Bachelors,Python,9,4,False,2.8,103673
Data Scientist,Entry,Full-time,M,US,Consulting,0,5.1,Masters,Python,8,2,False,2.0,90220
AI Engineer,Lead,Full-time,M,US,Healthcare,0,14.9,Bachelors,Java,12,3,True,16.8,197129
MLOps Engineer,Mid,Full-time,S,CA,Technology,0,5.7,Masters,Python,9,3,False,2.5,98247
Data Analyst,Mid,Full-time,M,US,Finance,50,6.6,Masters,Python,4,0,False,1.2,93014
Data Engineer,Entry,Full-time,M,GB,Technology,50,5.2,Masters,Python,10,1,False,2.3,65199
AI Engineer,Mid,Freelance,M,DE,Technology,100,7.6,Bachelors,Python,9,2,True,14.0,88986
Research Scientist,Entry,Full-time,L,DE,Technology,100,0.5,Bachelors,R,11,2,True,11.7,70086
Data Scientist,Senior,Full-time,M,US,Education,50,9.7,Masters,Scala,5,3,True,12.7,130601
Machine Learning Engineer,Mid,Full-time,M,US,Manufacturing,100,4.4,Bachelors,SQL,9,2,True,13.2,111616
Machine Learning Engineer,Senior,Full-time,S,SG,Media,0,12.2,PhD,Scala,7,1,True,10.0,111330
Data Engineer,Senior,Full-time,S,GB,Technology,100,12.1,Masters,Python,11,2,True,8.5,116155
MLOps Engineer,Entry,Full-time,L,SG,Technology,50,3.0,Bachelors,Python,8,2,True,7.9,86248
AI Engineer,Lead,Full-time,M,IN,Finance,0,12.4,Masters,Python,7,2,True,14.3,58530
AI Engineer,Mid,Full-time,L,US,Technology,100,6.6,PhD,Python,7,2,False,6.2,167323
AI Engineer,Senior,Full-time,L,GB,Consulting,0,9.0,Bachelors,Scala,12,1,True,17.3,106009
Business Intelligence Analyst,Lead,Full-time,S,US,Consulting,100,14.7,Masters,Scala,13,2,True,10.3,177946
Data Analyst,Mid,Part-time,S,US,Media,100,5.4,Bachelors,Python,8,4,True,9.9,40645
LLM Engineer,Lead,Full-time,M,IN,Technology,0,12.8,Bachelors,Python,12,1,True,2.7,87800
Machine Learning Engineer,Executive,Full-time,L,US,Consulting,100,19.7,PhD,SQL,13,1,True,11.6,312050
Data Engineer,Senior,Full-time,M,BR,Healthcare,50,13.7,Masters,Python,5,2,False,3.5,45346
Analytics Engineer,Lead,Full-time,L,US,Technology,50,12.4,Bachelors,SQL,10,4,True,13.1,207327
Business Intelligence Analyst, Executive ,Full-time,L,DE,Finance,0,19.6,Bootcamp,Julia,8,2,True,15.9,157783
AI Engineer,Mid,Part-time,M,NL,Government,0,6.1,Masters,Java,8,2,True,22.2,43245
Computer Vision Engineer,Lead,Full-time,M,GB,Retail,0,11.6,Masters,Scala,8,2,True,12.1,164529
Data Analyst,Entry,Full-time,L,GB,Government,50,3.0,Bachelors,SQL,4,1,True,7.1,49999
Data Scientist,Mid,Full-time,M,PL,Consulting,50,8.3,Bootcamp,Python,5,0,True,3.8,39901
AI Engineer,Entry,Full-time,S,DE,Finance,0,0.0,Self-taught,Python,12,0,False,5.4,41417
Machine Learning Engineer,Senior,Full-time,M,FR,Healthcare,100,10.7,Masters,Python,6,1,True,5.4,116258
Data Scientist,Mid,Full-time,M,CA,Finance,0,2.0,Bachelors,SQL,9,3,False,2.9,72760
LLM Engineer,Mid,Full-time,M,DE,Finance,100,8.1,Bachelors,Python,5,1,True,9.9,98058
Business Intelligence Analyst,Entry,Full-time,S,IN,Finance,100,2.1,Masters,Python,10,1,True,4.0,27750
Machine Learning Engineer,Senior,Full-time,M,IN,Retail,0,13.9,Bachelors,Python,9,6,True,3.9,36282
Data Engineer,Senior,Full-time,L,US,Retail,50,9.7,Masters,Python,6,0,True,19.6,199133
Data Scientist,Senior,Full-time,L,IN,Education,0,13.4,Bootcamp,Python,5,1,True,17.4,22257
Business Intelligence Analyst,Senior,Full-time,M,IN,Finance,50,8.7,Masters,Java,7,1,True,8.2,35090
Computer Vision Engineer,Entry,Full-time,S,US,Finance,100,1.7,Masters,Java,9,1,True,3.2,97694
MLOps Engineer,Senior,Full-time,M,US,Technology,50,13.4,Bachelors,Scala,6,1,True,11.1,210671
Data Engineer,Senior,Full-time,L,US,Technology,0,10.6,Bachelors,Python,11,0,True,12.9,250477
Data Analyst,Senior,Part-time,L,DE,Finance,50,7.8,Bachelors,Python,7,0,False,2.0,62680
Data Engineer,Senior,Full-time,M,FR,Technology,0,7.9,Masters,Java,10,0,True,1.1,81307
Data Scientist,Lead,Full-time,L,DE,Finance,50,16.6,Bachelors,Python,9,1,True,11.8,191738
Computer Vision Engineer,Senior,Freelance,L,GB,Education,50,13.3,Masters,Python,10,1,True,13.0,96603
Data Scientist,Senior,Full-time,L,CA,Finance,0,13.4,Masters,Python,4,2,True,4.2,115402
Data Scientist,Mid,Full-time,M,GB,Technology,100,5.7,Bachelors,Python,4,1,True,14.0,92043
Data Scientist,Mid,Full-time,L,US,Education,0,6.7,Self-taught,Python,12,2,True,9.7,112804
AI Engineer,Entry,Full-time,L,IN,Education,0,1.5,Masters,SQL,10,1,True,14.2,19990
Machine Learning Engineer,Mid,Full-time,S,US,Energy,0,5.3,PhD,Python,7,0,True,21.3,110945
Data Engineer,Entry,Full-time,M,US,Technology,50,1.3,Self-taught,Python,5,3,True,8.2,76105
Data Engineer,Mid,Full-time,L,AU,Finance,0,4.2,Bachelors,Python,6,1,False,1.7,106920
Data Analyst,Mid,Full-time,L,US,Consulting,100,5.1,Masters,R,6,1,True,16.2,100115
Machine Learning Engineer,Entry,Full-time,M,AU,Finance,0,0.0,Masters,Python,16,1,True,11.0,67348
Data Scientist,Senior,Full-time,M,IN,Consulting,100,11.6,Masters,Python,9,0,False,4.9,46116
Computer Vision Engineer,Senior,Full-time, M ,US,Technology,0,10.8,Bachelors,SQL,5,2,True,4.8,191522
Business Intelligence Analyst,Executive,Full-time,M,US,Media,50,17.9,Self-taught,Scala,6,4,True,7.1,113521
