job_title,experience_level,employment_type,company_size,industry,company_location_name,remote_ratio,years_experience,education_level,primary_language,team_size,certifications_count,uses_ai_tools_daily,ai_tools_hours_per_week,salary_usd
Computer Vision Engineer,Senior,Full-time,M,Finance,India,100,8,Masters,Python,4,2,True,12,61989
MLOps Engineer,Mid,Full-time,S,Technology,United States,100,3,Bachelors,Julia,11,2,True,6,132973
AI Engineer,Senior,Full-time,S,Healthcare,India,0,9,PhD,Rust,5,0,True,13,42493
AI Engineer,Lead,Full-time,M,Healthcare,Netherlands,100,11,Bachelors,Python,3,4,True,9,129827
Data Scientist,Entry,Full-time,M,Technology,United States,100,5,Bootcamp,R,4,0,True,9,99997
AI Engineer,Senior,Full-time,M,Technology,Netherlands,0,12,PhD,Python,9,1,True,18,207507
Data Engineer,Entry,Full-time,L,Consulting,Singapore,100,3,Masters,SQL,7,1,True,4,91937
Data Analyst,Senior,Freelance,L,Technology,Brazil,0,12,Bootcamp,SQL,8,0,True,8,28555
Data Engineer,Mid,Full-time,L,Education,India,100,9,Bachelors,Python,5,2,False,2,32867
Machine Learning Engineer,Lead,Full-time,M,Technology,United States,100,16,Masters,Python,9,5,True,10,232937
MLOps Engineer,Senior,Full-time,M,Healthcare,United States,50,10,Bachelors,Java,5,2,False,2,141085
AI Engineer,Senior,Full-time,M,Retail,Australia,0,9,Masters,Python,11,3,True,12,119546
Data Analyst,Lead,Full-time,L,Energy,Great Britain,50,13,Self-taught,Python,5,1,True,16,75227
AI Engineer,Senior,Full-time,M,Healthcare,Spain,100,14,Self-taught,Python,12,3,False,2,75434
Machine Learning Engineer,Mid,Part-time,M,Education,Germany,0,6,Bootcamp,Python,7,2,True,15,31555
Machine Learning Engineer,Lead,Full-time,M,Technology,Brazil,100,15,Masters,Python,11,1,True,16,73552
AI Engineer,Mid,Full-time,M,Consulting,Germany,50,5,Bootcamp,Python,7,1,True,16,82248
Machine Learning Engineer,Mid,Full-time,M,Healthcare,France,100,4,PhD,Java,9,3,False,4,82343
Research Scientist,Mid,Full-time,M,Consulting,Germany,100,8,Bachelors,SQL,5,1,True,6,93689
Computer Vision Engineer,Mid,Full-time,M,Education,Great Britain,0,7,PhD,Python,14,0,False,2,77762
AI Engineer,Entry,Full-time,S,Healthcare,Canada,100,2,Masters,Python,12,1,True,10,83320
Research Scientist,Senior,Full-time,M,Finance,France,100,12,Bootcamp,SQL,13,2,True,13,124467
Data Analyst,Executive,Full-time,S,Technology,United States,0,19,Bootcamp,Python,9,3,True,11,126002
Data Engineer,Senior,Full-time,L,Healthcare,Poland,0,9,Masters,Python,11,2,True,4,80688
Data Scientist,Mid,Full-time,M,Manufacturing,India,50,6,Bachelors,Python,10,3,True,6,27937
AI Engineer,Senior,Full-time,S,Technology,United States,0,10,Bachelors,Python,9,3,False,2,114658
Data Engineer,Mid,Full-time,S,Technology,India,50,5,Bachelors,SQL,5,0,False,3,29187
Data Analyst,Mid,Full-time,S,Technology,India,100,6,Self-taught,Python,8,3,False,3,20017
Computer Vision Engineer,Senior,Full-time,S,Technology,Brazil,50,9,Bachelors,SQL,8,3,True,7,44892
Data Engineer,Lead,Full-time,M,Finance,Germany,0,13,Masters,Python,13,1,True,11,155717
Data Analyst,Entry,Full-time,M,Education,United States,50,0,Masters,Python,9,1,True,8,45240
Data Analyst,Senior,Full-time,L,Consulting,Germany,0,10,Masters,Python,2,1,True,7,98172
Research Scientist,Mid,Full-time,M,Technology,Canada,50,6,Masters,Python,7,0,True,8,141486
Machine Learning Engineer,Mid,Contract,S,Technology,United States,0,4,PhD,Python,10,2,False,1,111800
AI Engineer,Executive,Full-time,M,Finance,Singapore,0,17,Masters,Java,8,3,True,18,218417
Data Engineer,Mid,Full-time,M,Government,United States,0,9,Bootcamp,Rust,7,2,False,2,71797
Data Science Manager,Mid,Full-time,M,Government,Netherlands,50,7,Bachelors,SQL,9,1,True,7,93379
Data Engineer,Senior,Full-time,S,Finance,United States,0,6,Bachelors,Python,7,1,True,9,141433
Data Scientist,Senior,Full-time,S,Energy,Germany,0,11,Bachelors,Python,7,0,False,0,58799
AI Engineer,Mid,Full-time,S,Technology,India,100,8,Masters,Python,10,2,False,1,29655
Computer Vision Engineer,Senior,Full-time,S,Finance,Germany,50,8,Masters,Python,7,1,True,13,113899
Data Analyst,Mid,Full-time,S,Energy,United States,0,8,Masters,Python,8,1,True,6,58249
Data Analyst,Executive,Full-time,M,Consulting,United States,100,19,Masters,Python,7,1,True,11,163082
Data Scientist,Mid,Full-time,S,Energy,United States,0,6,Masters,SQL,9,3,True,8,95928
Business Intelligence Analyst,Entry,Contract,M,Manufacturing,United States,50,1,Masters,R,10,1,False,2,56299
AI Engineer,Executive,Contract,L,Technology,Singapore,100,20,Bachelors,SQL,7,0,True,17,224804
Analytics Engineer,Senior,Freelance,S,Consulting,Australia,0,10,Bachelors,Python,4,3,True,11,80155
Data Science Manager,Senior,Full-time,M,Technology,Germany,0,10,PhD,Python,8,1,True,8,133056
Analytics Engineer,Senior,Full-time,M,Technology,Germany,50,10,Self-taught,SQL,5,0,False,4,86436
Research Scientist,Senior,Full-time,S,Manufacturing,Spain,0,9,PhD,Python,6,2,True,11,67965
Data Engineer,Entry,Full-time,S,Consulting,India,50,3,Bachelors,SQL,5,2,True,18,18714
Data Scientist,Lead,Freelance,M,Finance,Germany,100,16,Bachelors,Python,7,2,False,1,104580
Data Engineer,Entry,Full-time,L,Technology,United States,50,0,Masters,Python,5,0,False,2,89757
Data Scientist,Entry,Full-time,L,Healthcare,United States,100,4,Bachelors,Python,10,3,True,10,69985
LLM Engineer,Entry,Part-time,M,Manufacturing,Netherlands,100,0,Bootcamp,Python,11,0,True,25,39455
Analytics Engineer,Executive,Full-time,S,Energy,Australia,50,18,PhD,Python,11,1,True,12,125653
Research Scientist,Entry,Full-time,M,Technology,Canada,0,2,PhD,Python,9,2,True,6,80596
AI Engineer,Mid,Contract,S,Consulting,United States,0,2,Bachelors,Python,13,4,True,10,81890
AI Engineer,Mid,Full-time,M,Manufacturing,United States,50,6,Bachelors,SQL,14,2,True,8,127699
Machine Learning Engineer,Senior,Full-time,M,Consulting,United States,0,6,Masters,Python,10,3,False,4,192744
Data Scientist,Senior,Full-time,M,Healthcare,United States,50,11,Bootcamp,Python,10,1,False,3,148162
Data Science Manager,Senior,Full-time,M,Technology,India,100,7,Bootcamp,Python,16,1,True,14,66490
Data Analyst,Senior,Full-time,M,Technology,United States,100,10,PhD,Python,4,2,False,2,128053
Data Scientist,Lead,Full-time,M,Retail,United States,0,14,PhD,Python,8,1,True,14,202173
Machine Learning Engineer,Entry,Full-time,S,Manufacturing,Canada,0,0,Bootcamp,Julia,1,0,True,12,52016
Data Scientist,Lead,Full-time,M,Technology,United States,100,16,PhD,Python,7,1,False,1,178767
Data Engineer,Mid,Full-time,M,Technology,United States,50,7,Self-taught,Python,10,0,False,3,123825
LLM Engineer,Senior,Full-time,L,Retail,United States,100,11,Masters,Python,9,2,True,5,176990
Machine Learning Engineer,Entry,Full-time,M,Consulting,United States,0,2,Bachelors,R,10,1,True,10,102132
Data Analyst,Mid,Full-time,L,Manufacturing,Netherlands,0,8,Bootcamp,Python,10,3,True,6,58254
Machine Learning Engineer,Lead,Full-time,M,Technology,Great Britain,50,14,Bachelors,Python,9,4,True,9,149411
Data Analyst,Mid,Full-time,M,Technology,India,50,4,Bachelors,Python,8,0,True,7,25349
Data Engineer,Mid,Full-time,M,Finance,Spain,0,6,PhD,Python,10,6,True,13,88369
Data Science Manager,Executive,Full-time,L,Retail,France,50,15,Masters,R,6,1,True,0,209812
Data Analyst,Lead,Full-time,M,Technology,Poland,100,14,Masters,Java,11,3,True,10,97504
LLM Engineer,Entry,Full-time,S,Technology,Germany,100,7,Masters,Python,6,2,True,2,88271
Computer Vision Engineer,Mid,Full-time,M,Finance,France,0,9,Unknown,Julia,6,1,True,11,115557
Data Science Manager,Entry,Full-time,S,Media,United States,0,4,Masters,Python,7,1,True,8,77746
Data Scientist,Entry,Part-time,L,Technology,United States,50,1,Masters,Python,6,1,False,1,59340
Data Scientist,Entry,Part-time,L,Manufacturing,Poland,0,5,Bachelors,R,7,3,True,16,17711
Data Scientist,Senior,Full-time,S,Healthcare,India,0,11,Masters,SQL,7,1,True,16,32060
AI Engineer,Senior,Freelance,M,Energy,Netherlands,100,13,Bootcamp,Scala,11,3,True,14,107812
Machine Learning Engineer,Mid,Contract,M,Finance,Netherlands,0,6,Masters,Python,5,4,False,4,51020
LLM Engineer,Entry,Full-time,M,Healthcare,United States,0,2,Masters,R,13,3,True,14,100530
Data Scientist,Mid,Freelance,S,Finance,United States,50,7,Bachelors,Python,5,1,False,5,103643
Machine Learning Engineer,Mid,Full-time,L,Technology,United States,50,6,Masters,Python,7,1,False,3,119609
Analytics Engineer,Mid,Full-time,L,Technology,United States,50,6,Self-taught,Python,12,0,True,8,147330
Research Scientist,Mid,Full-time,S,Finance,United States,50,7,Bachelors,Python,5,3,True,14,120219
Data Engineer,Executive,Full-time,S,Finance,United States,0,19,Masters,Python,11,2,False,1,166798
Data Analyst,Entry,Full-time,M,Energy,Great Britain,0,0,Masters,Python,6,1,True,10,63810
Machine Learning Engineer,Entry,Full-time,M,Technology,Great Britain,0,1,Bachelors,Python,10,0,False,3,69842
Data Analyst,Senior,Full-time,M,Consulting,Canada,0,11,Masters,Python,2,0,True,10,86196
Data Analyst,Entry,Freelance,M,Retail,India,50,2,Masters,Python,12,2,True,10,12749
LLM Engineer,Entry,Full-time,S,Retail,United States,0,3,Masters,Scala,9,2,True,16,101358
Data Scientist,Entry,Full-time,L,Retail,Great Britain,100,0,PhD,Python,4,2,False,0,75414
LLM Engineer,Senior,Full-time,L,Technology,United States,0,14,Masters,Julia,6,0,True,18,275740
Data Scientist,Entry,Full-time,S,Technology,India,100,0,Bachelors,Python,6,4,False,3,19745
Data Analyst,Senior,Full-time,L,Retail,United States,50,10,Bootcamp,Julia,15,3,False,0,92681
Data Scientist,Mid,Full-time,S,Technology,India,100,7,Bachelors,Python,12,2,False,2,30657
Data Engineer,Mid,Full-time,L,Healthcare,Singapore,100,9,Bootcamp,Python,11,4,True,6,94071
AI Engineer,Entry,Full-time,L,Healthcare,United States,0,2,Masters,Java,8,2,True,15,139442
Machine Learning Engineer,Mid,Full-time,M,Retail,United States,50,4,Masters,Python,9,0,True,10,144164
Business Intelligence Analyst,Senior,Full-time,L,Media,United States,0,9,Bachelors,Python,7,4,False,1,130174
Research Scientist,Executive,Full-time,M,Finance,United States,100,19,Bachelors,Python,10,3,True,10,273212
Data Engineer,Entry,Full-time,M,Finance,India,0,2,Bachelors,Python,13,0,True,11,32271
Machine Learning Engineer,Senior,Part-time,S,Technology,India,100,9,Self-taught,Julia,5,1,False,1,24470
Data Analyst,Senior,Full-time,S,Retail,United States,50,8,Masters,Python,15,4,True,7,118264
MLOps Engineer,Lead,Part-time,L,Energy,Canada,0,13,Masters,SQL,6,2,True,4,137678
Machine Learning Engineer,Senior,Full-time,M,Consulting,United States,100,11,Masters,Python,7,0,True,9,127206
AI Engineer,Senior,Full-time,L,Consulting,Spain,100,9,Masters,Python,6,3,True,16,99812
Data Scientist,Mid,Full-time,M,Government,Germany,0,5,PhD,Python,15,1,False,3,90217
Business Intelligence Analyst,Mid,Full-time,L,Technology,United States,0,9,PhD,R,10,0,False,2,123410
Business Intelligence Analyst,Senior,Full-time,S,Retail,Germany,50,16,Masters,Python,11,1,True,15,62899
MLOps Engineer,Entry,Full-time,M,Healthcare,Australia,100,5,Masters,SQL,7,2,True,16,64288
Data Scientist,Lead,Full-time,S,Healthcare,Netherlands,0,19,Bachelors,Python,4,1,False,2,121176
Data Engineer,Mid,Full-time,M,Education,United States,0,5,Bachelors,Python,10,1,False,3,119704
Data Analyst,Mid,Full-time,M,Technology,United States,0,6,PhD,Python,3,5,True,13,122662
Machine Learning Engineer,Executive,Full-time,L,Retail,United States,50,17,Bachelors,Python,4,2,True,11,213850
Data Scientist,Senior,Full-time,M,Technology,France,50,10,Masters,R,8,0,False,2,116915
Data Analyst,Entry,Full-time,S,Technology,India,50,8,Masters,R,15,1,True,17,18062
Machine Learning Engineer,Mid,Full-time,M,Technology,India,0,6,PhD,Python,8,1,True,5,45667
Business Intelligence Analyst,Entry,Full-time,M,Retail,India,0,5,Masters,Python,5,4,True,12,20037
LLM Engineer,Lead,Full-time,M,Retail,India,0,16,Bachelors,Python,10,2,True,11,49518
Research Scientist,Mid,Full-time,L,Healthcare,Poland,0,9,PhD,Python,8,2,True,9,76203
Data Scientist,Lead,Full-time,L,Government,United States,0,13,Masters,SQL,6,5,True,9,126480
Machine Learning Engineer,Senior,Contract,L,Technology,Canada,50,9,Unknown,Python,12,5,True,8,115031
Computer Vision Engineer,Mid,Full-time,M,Finance,United States,0,4,Masters,Python,11,2,True,16,148398
Data Analyst,Senior,Full-time,S,Technology,India,100,11,Bachelors,R,7,1,True,18,40535
Data Scientist,Entry,Full-time,L,Healthcare,India,50,3,PhD,Python,9,1,False,5,37558
Data Engineer,Lead,Full-time,L,Technology,United States,50,13,Masters,Python,7,0,True,19,230131
Machine Learning Engineer,Mid,Full-time,M,Technology,United States,0,6,Bachelors,SQL,9,2,True,13,167490
Data Science Manager,Mid,Part-time,M,Energy,France,0,8,Bachelors,Python,11,3,True,0,41589
Data Science Manager,Senior,Full-time,S,Finance,Netherlands,0,10,Bachelors,SQL,8,1,True,11,165422
Data Scientist,Mid,Full-time,L,Healthcare,Canada,100,10,Masters,SQL,8,2,False,1,122869
AI Engineer,Senior,Full-time,L,Technology,France,50,8,Masters,Python,9,1,True,11,102966
Data Engineer,Executive,Full-time,S,Media,India,0,20,Bachelors,Python,8,0,True,7,54476
MLOps Engineer,Senior,Full-time,S,Technology,United States,50,10,Bachelors,Python,10,3,True,14,145416
Business Intelligence Analyst,Entry,Full-time,M,Technology,United States,100,2,Masters,SQL,7,0,False,2,53530
Analytics Engineer,Mid,Contract,M,Finance,India,50,10,PhD,Python,6,1,False,1,36230
Machine Learning Engineer,Senior,Contract,M,Technology,United States,50,12,Bootcamp,Python,9,3,False,1,179894
Data Scientist,Senior,Freelance,M,Retail,United States,0,12,Masters,SQL,12,1,True,12,88646
Computer Vision Engineer,Entry,Full-time,L,Retail,Brazil,100,2,Bachelors,Python,8,2,True,13,35994
Computer Vision Engineer,Mid,Full-time,L,Finance,India,0,7,PhD,Python,5,2,False,3,66476
Research Scientist,Mid,Full-time,S,Retail,Canada,100,11,Bachelors,Scala,7,1,True,8,89291
Business Intelligence Analyst,Mid,Full-time,M,Technology,India,100,5,Masters,SQL,8,4,True,10,29254
Data Engineer,Mid,Full-time,M,Retail,India,0,10,Masters,Python,10,1,True,10,37664
Data Engineer,Lead,Full-time,M,Finance,India,0,15,PhD,R,9,2,True,15,73224
Data Science Manager,Mid,Full-time,M,Finance,United States,50,9,Bootcamp,Scala,6,2,True,12,125233
Data Engineer,Mid,Full-time,M,Consulting,Australia,100,8,Self-taught,Python,9,0,True,10,91800
Machine Learning Engineer,Mid,Full-time,L,Technology,Canada,100,7,Bachelors,Python,7,3,True,10,126636
Data Engineer,Mid,Full-time,L,Healthcare,United States,0,4,Bachelors,Java,9,2,False,1,113944
Data Analyst,Lead,Full-time,L,Government,Poland,0,13,Bachelors,Python,9,3,True,11,46651
Machine Learning Engineer,Mid,Full-time,S,Manufacturing,Canada,0,5,PhD,SQL,9,3,False,1,80786
Analytics Engineer,Entry,Full-time,M,Manufacturing,Canada,100,4,Masters,Python,15,1,True,7,59759
MLOps Engineer,Senior,Part-time,M,Consulting,Great Britain,100,11,Masters,Java,2,2,True,12,68034
Data Scientist,Entry,Contract,L,Technology,Spain,0,3,Bachelors,Python,5,1,True,16,57170
Data Engineer,Mid,Full-time,L,Retail,Great Britain,50,6,Bachelors,Python,13,3,False,1,103892
LLM Engineer,Entry,Full-time,S,Technology,India,0,2,Bachelors,R,6,4,True,5,33753
LLM Engineer,Mid,Full-time,M,Education,Canada,0,8,Bachelors,Python,16,3,True,15,85703
Data Engineer,Entry,Full-time,M,Technology,Poland,0,3,Bootcamp,SQL,17,3,True,14,29434
LLM Engineer,Lead,Full-time,M,Technology,Germany,0,15,Masters,R,11,2,True,8,144068
MLOps Engineer,Mid,Full-time,M,Finance,Netherlands,0,9,Self-taught,SQL,7,0,True,0,111213
Data Engineer,Senior,Full-time,S,Energy,Germany,50,13,Bachelors,Python,10,1,True,15,75267
AI Engineer,Mid,Contract,M,Government,Spain,0,4,PhD,SQL,7,3,True,11,69961
Data Analyst,Mid,Full-time,L,Government,United States,50,3,PhD,Python,4,4,False,2,78793
Data Scientist,Senior,Full-time,M,Energy,United States,50,8,Bachelors,Java,9,1,False,3,134811
Data Analyst,Mid,Full-time,M,Finance,United States,50,7,Bachelors,SQL,5,3,False,4,86485
AI Engineer,Entry,Full-time,S,Finance,United States,0,2,Masters,Python,6,0,True,11,93622
Analytics Engineer,Senior,Full-time,M,Energy,United States,50,10,Masters,Python,10,1,True,12,117792
Computer Vision Engineer,Entry,Full-time,S,Healthcare,Spain,100,4,Masters,SQL,8,0,True,16,53470
Business Intelligence Analyst,Mid,Full-time,L,Technology,United States,0,6,Bachelors,Python,4,3,True,8,87859
Data Scientist,Lead,Full-time,L,Government,Singapore,0,16,Masters,SQL,16,2,True,5,119691
Business Intelligence Analyst,Mid,Full-time,S,Media,United States,100,4,PhD,Python,9,1,True,8,99478
Data Scientist,Lead,Full-time,L,Government,Spain,0,18,Bachelors,SQL,5,2,False,2,71445
Data Scientist,Entry,Full-time,S,Consulting,India,100,8,Bachelors,Python,7,0,True,8,24780
Data Engineer,Senior,Full-time,M,Technology,United States,50,9,Bachelors,Python,13,1,True,12,162724
Data Engineer,Mid,Full-time,M,Media,India,0,8,Masters,SQL,10,3,True,16,27889
LLM Engineer,Executive,Full-time,M,Manufacturing,Great Britain,50,8,Masters,Python,11,1,True,11,217158
Data Engineer,Lead,Full-time,M,Education,India,50,17,PhD,Python,7,3,True,7,46473
Data Engineer,Mid,Full-time,M,Retail,United States,0,9,Bachelors,Python,10,1,False,3,105009
AI Engineer,Entry,Part-time,M,Energy,Singapore,0,3,Self-taught,Python,8,1,True,10,31521
Computer Vision Engineer,Senior,Full-time,M,Technology,France,50,15,Masters,Python,11,0,True,17,122590
Data Engineer,Mid,Part-time,S,Healthcare,United States,50,5,Bootcamp,Python,8,4,True,11,38136
LLM Engineer,Mid,Full-time,L,Government,United States,50,6,Masters,Python,9,1,True,16,122307
MLOps Engineer,Senior,Full-time,L,Technology,Great Britain,50,11,Masters,Python,7,3,True,9,167119
Machine Learning Engineer,Mid,Full-time,M,Manufacturing,United States,0,8,Masters,SQL,9,3,True,7,153528
Analytics Engineer,Mid,Full-time,M,Manufacturing,United States,100,5,Masters,Python,9,1,True,8,106310
Machine Learning Engineer,Mid,Full-time,M,Technology,India,0,7,Bootcamp,Scala,5,1,True,16,29760
MLOps Engineer,Mid,Full-time,M,Healthcare,United States,100,7,Bachelors,Python,11,2,True,13,132502
Data Engineer,Lead,Freelance,M,Healthcare,France,100,14,Bachelors,SQL,7,1,True,14,136103
Machine Learning Engineer,Executive,Full-time,M,Technology,Canada,0,20,Masters,Python,6,3,True,16,266884
Data Analyst,Mid,Full-time,L,Consulting,Canada,0,8,Masters,SQL,6,4,True,17,108463
Data Engineer,Senior,Full-time,S,Consulting,Australia,50,14,Masters,Python,8,2,True,6,95147
Data Science Manager,Senior,Full-time,S,Technology,United States,50,11,Bachelors,Julia,7,1,True,6,170167
AI Engineer,Mid,Full-time,M,Technology,Australia,100,5,PhD,Java,5,0,True,8,125157
AI Engineer,Mid,Full-time,S,Finance,Poland,0,7,Bootcamp,Python,5,2,True,8,45559
Data Engineer,Mid,Full-time,S,Technology,Singapore,100,4,Bachelors,Python,4,1,True,3,67370
AI Engineer,Mid,Contract,S,Education,Germany,0,9,PhD,Python,5,3,True,15,60663
Data Analyst,Senior,Freelance,L,Retail,India,0,12,PhD,Python,5,2,True,13,36556
Data Engineer,Entry,Full-time,S,Energy,United States,0,2,Masters,R,8,3,False,2,98476
Data Science Manager,Mid,Full-time,M,Education,United States,100,7,PhD,Python,5,3,True,12,151509
Analytics Engineer,Mid,Full-time,L,Technology,Canada,0,7,Masters,SQL,13,2,False,2,103788
